date,country_region,country_region_code,sub_region_1,sub_region_1_code,sub_region_2,sub_region_2_code,sub_region_3,sub_region_3_code,place_id,sni_covid19_vaccination,sni_vaccination_intent,sni_safety_side_effects
2021-02-15,Australia,AU,Victoria,AU-VIC,Indigo Shire,,,,ChIJ3e2WHkhMIWsRdgbRs-b4Is4,22.934,,
2021-03-08,Australia,AU,Victoria,AU-VIC,Indigo Shire,,,,ChIJ3e2WHkhMIWsRdgbRs-b4Is4,18.63,8.742,
2021-04-05,Australia,AU,Victoria,AU-VIC,Indigo Shire,,,,ChIJ3e2WHkhMIWsRdgbRs-b4Is4,28.467,12.508,
2021-10-11,Australia,AU,Victoria,AU-VIC,Indigo Shire,,,,ChIJ3e2WHkhMIWsRdgbRs-b4Is4,194.696,83.876,12.528
2022-06-06,Australia,AU,Victoria,AU-VIC,Indigo Shire,,,,ChIJ3e2WHkhMIWsRdgbRs-b4Is4,11.313,6.212,
2021-05-03,Australia,AU,Victoria,AU-VIC,Indigo Shire,,,,ChIJ3e2WHkhMIWsRdgbRs-b4Is4,34.752,20.335,
2021-09-13,Australia,AU,Victoria,AU-VIC,Indigo Shire,,,,ChIJ3e2WHkhMIWsRdgbRs-b4Is4,129.41,62.961,20.866
2021-05-31,Australia,AU,Victoria,AU-VIC,Indigo Shire,,,,ChIJ3e2WHkhMIWsRdgbRs-b4Is4,78.412,43.08,12.426
2021-08-09,Australia,AU,Victoria,AU-VIC,Indigo Shire,,,,ChIJ3e2WHkhMIWsRdgbRs-b4Is4,97.42,46.836,15.074
2022-04-04,Australia,AU,Victoria,AU-VIC,Indigo Shire,,,,ChIJ3e2WHkhMIWsRdgbRs-b4Is4,22.91,12.205,
2021-08-23,Australia,AU,Victoria,AU-VIC,Indigo Shire,,,,ChIJ3e2WHkhMIWsRdgbRs-b4Is4,159.303,85.151,17.879
2022-06-27,Australia,AU,Victoria,AU-VIC,Indigo Shire,,,,ChIJ3e2WHkhMIWsRdgbRs-b4Is4,10.684,7.525,
2021-01-04,Australia,AU,Victoria,AU-VIC,Indigo Shire,,,,ChIJ3e2WHkhMIWsRdgbRs-b4Is4,11.704,,
2021-02-08,Australia,AU,Victoria,AU-VIC,Indigo Shire,,,,ChIJ3e2WHkhMIWsRdgbRs-b4Is4,16.373,,
2022-02-14,Australia,AU,Victoria,AU-VIC,Indigo Shire,,,,ChIJ3e2WHkhMIWsRdgbRs-b4Is4,36.202,20.741,
2021-06-14,Australia,AU,Victoria,AU-VIC,Indigo Shire,,,,ChIJ3e2WHkhMIWsRdgbRs-b4Is4,52.346,25.736,8.279
2021-12-06,Australia,AU,Victoria,AU-VIC,Indigo Shire,,,,ChIJ3e2WHkhMIWsRdgbRs-b4Is4,49.368,26.999,
2022-01-03,Australia,AU,Victoria,AU-VIC,Indigo Shire,,,,ChIJ3e2WHkhMIWsRdgbRs-b4Is4,111.634,78.415,
2022-07-11,Australia,AU,Victoria,AU-VIC,Indigo Shire,,,,ChIJ3e2WHkhMIWsRdgbRs-b4Is4,30.694,20.913,
2022-07-25,Australia,AU,Victoria,AU-VIC,Indigo Shire,,,,ChIJ3e2WHkhMIWsRdgbRs-b4Is4,14.135,8.708,
2021-12-13,Australia,AU,Victoria,AU-VIC,Indigo Shire,,,,ChIJ3e2WHkhMIWsRdgbRs-b4Is4,65.322,39.471,
2022-01-31,Australia,AU,Victoria,AU-VIC,Indigo Shire,,,,ChIJ3e2WHkhMIWsRdgbRs-b4Is4,42.792,23.284,
2021-07-19,Australia,AU,Victoria,AU-VIC,Indigo Shire,,,,ChIJ3e2WHkhMIWsRdgbRs-b4Is4,81.824,37.039,10.611
2021-09-06,Australia,AU,Victoria,AU-VIC,Indigo Shire,,,,ChIJ3e2WHkhMIWsRdgbRs-b4Is4,124.232,62.543,17.186
2021-04-26,Australia,AU,Victoria,AU-VIC,Indigo Shire,,,,ChIJ3e2WHkhMIWsRdgbRs-b4Is4,27.512,15.508,
2022-02-21,Australia,AU,Victoria,AU-VIC,Indigo Shire,,,,ChIJ3e2WHkhMIWsRdgbRs-b4Is4,23.647,13.223,
2022-03-07,Australia,AU,Victoria,AU-VIC,Indigo Shire,,,,ChIJ3e2WHkhMIWsRdgbRs-b4Is4,24.365,12.017,
2021-05-17,Australia,AU,Victoria,AU-VIC,Indigo Shire,,,,ChIJ3e2WHkhMIWsRdgbRs-b4Is4,41.475,24.181,
2022-03-14,Australia,AU,Victoria,AU-VIC,Indigo Shire,,,,ChIJ3e2WHkhMIWsRdgbRs-b4Is4,24.174,12.247,
2021-03-22,Australia,AU,Victoria,AU-VIC,Indigo Shire,,,,ChIJ3e2WHkhMIWsRdgbRs-b4Is4,21.549,12.753,
2021-03-15,Australia,AU,Victoria,AU-VIC,Indigo Shire,,,,ChIJ3e2WHkhMIWsRdgbRs-b4Is4,31.364,18.218,
2022-07-04,Australia,AU,Victoria,AU-VIC,Indigo Shire,,,,ChIJ3e2WHkhMIWsRdgbRs-b4Is4,22.768,14.661,
2021-03-29,United Kingdom,GB,England,GB-ENG,Borough of Halton,,,,ChIJ3wUNUpviekgRUKBv7Z75DAM,49.047,11.558,11.002
2021-10-11,United Kingdom,GB,England,GB-ENG,Borough of Halton,,,,ChIJ3wUNUpviekgRUKBv7Z75DAM,32.387,7.209,3.205
2021-08-30,United Kingdom,GB,England,GB-ENG,Borough of Halton,,,,ChIJ3wUNUpviekgRUKBv7Z75DAM,33.401,9.154,4.973
2022-11-21,United Kingdom,GB,England,GB-ENG,Borough of Halton,,,,ChIJ3wUNUpviekgRUKBv7Z75DAM,6.92,2.588,0.854
2022-12-12,United Kingdom,GB,England,GB-ENG,Borough of Halton,,,,ChIJ3wUNUpviekgRUKBv7Z75DAM,5.296,1.669,0.676
2022-12-19,United Kingdom,GB,England,GB-ENG,Borough of Halton,,,,ChIJ3wUNUpviekgRUKBv7Z75DAM,4.355,1.025,0.562
2021-08-09,United Kingdom,GB,England,GB-ENG,Borough of Halton,,,,ChIJ3wUNUpviekgRUKBv7Z75DAM,43.759,10.826,6.084
2021-02-15,United Kingdom,GB,England,GB-ENG,Borough of Halton,,,,ChIJ3wUNUpviekgRUKBv7Z75DAM,79.347,10.044,17.662
2021-04-26,United Kingdom,GB,England,GB-ENG,Borough of Halton,,,,ChIJ3wUNUpviekgRUKBv7Z75DAM,63.817,14.658,27.249
2022-07-18,United Kingdom,GB,England,GB-ENG,Borough of Halton,,,,ChIJ3wUNUpviekgRUKBv7Z75DAM,12.194,3.323,0.7
2023-04-24,United Kingdom,GB,England,GB-ENG,Borough of Halton,,,,ChIJ3wUNUpviekgRUKBv7Z75DAM,7.322,1.989,0.682
2023-05-29,United Kingdom,GB,England,GB-ENG,Borough of Halton,,,,ChIJ3wUNUpviekgRUKBv7Z75DAM,3.983,0.937,0.556
2022-04-25,United Kingdom,GB,England,GB-ENG,Borough of Halton,,,,ChIJ3wUNUpviekgRUKBv7Z75DAM,23.173,7.162,1.331
2022-10-03,United Kingdom,GB,England,GB-ENG,Borough of Halton,,,,ChIJ3wUNUpviekgRUKBv7Z75DAM,20.694,8.599,2.228
2022-07-11,United Kingdom,GB,England,GB-ENG,Borough of Halton,,,,ChIJ3wUNUpviekgRUKBv7Z75DAM,14.891,4.833,0.91
2023-04-10,United Kingdom,GB,England,GB-ENG,Borough of Halton,,,,ChIJ3wUNUpviekgRUKBv7Z75DAM,6.027,1.684,0.341
2021-03-08,United Kingdom,GB,England,GB-ENG,Borough of Halton,,,,ChIJ3wUNUpviekgRUKBv7Z75DAM,70.94,16.327,13.007
2022-03-21,United Kingdom,GB,England,GB-ENG,Borough of Halton,,,,ChIJ3wUNUpviekgRUKBv7Z75DAM,25.749,7.686,1.291
2022-08-22,United Kingdom,GB,England,GB-ENG,Borough of Halton,,,,ChIJ3wUNUpviekgRUKBv7Z75DAM,8.883,2.635,0.434
2022-03-14,United Kingdom,GB,England,GB-ENG,Borough of Halton,,,,ChIJ3wUNUpviekgRUKBv7Z75DAM,18.078,4.48,1.279
2023-03-13,United Kingdom,GB,England,GB-ENG,Borough of Halton,,,,ChIJ3wUNUpviekgRUKBv7Z75DAM,3.721,0.606,0.511
2022-01-31,United Kingdom,GB,England,GB-ENG,Borough of Halton,,,,ChIJ3wUNUpviekgRUKBv7Z75DAM,28.455,5.075,2.039
2023-02-20,United Kingdom,GB,England,GB-ENG,Borough of Halton,,,,ChIJ3wUNUpviekgRUKBv7Z75DAM,3.604,0.682,0.454
2022-02-28,United Kingdom,GB,England,GB-ENG,Borough of Halton,,,,ChIJ3wUNUpviekgRUKBv7Z75DAM,18.02,4.288,1.433
2022-10-24,United Kingdom,GB,England,GB-ENG,Borough of Halton,,,,ChIJ3wUNUpviekgRUKBv7Z75DAM,14.541,5.178,2.219
2021-09-13,United Kingdom,GB,England,GB-ENG,Borough of Halton,,,,ChIJ3wUNUpviekgRUKBv7Z75DAM,32.034,8.16,4.864
2021-12-27,United Kingdom,GB,England,GB-ENG,Borough of Halton,,,,ChIJ3wUNUpviekgRUKBv7Z75DAM,46.911,13.723,3.7
2021-12-06,United Kingdom,GB,England,GB-ENG,Borough of Halton,,,,ChIJ3wUNUpviekgRUKBv7Z75DAM,109.817,26.566,5.723
2022-10-10,United Kingdom,GB,England,GB-ENG,Borough of Halton,,,,ChIJ3wUNUpviekgRUKBv7Z75DAM,24.2,10.15,2.279
2022-03-28,United Kingdom,GB,England,GB-ENG,Borough of Halton,,,,ChIJ3wUNUpviekgRUKBv7Z75DAM,25.442,6.983,1.503
2022-05-09,United Kingdom,GB,England,GB-ENG,Borough of Halton,,,,ChIJ3wUNUpviekgRUKBv7Z75DAM,19.359,5.456,1.266
2023-07-31,United Kingdom,GB,England,GB-ENG,Borough of Halton,,,,ChIJ3wUNUpviekgRUKBv7Z75DAM,2.09,,
2021-05-17,United Kingdom,GB,England,GB-ENG,Borough of Halton,,,,ChIJ3wUNUpviekgRUKBv7Z75DAM,65.667,19.147,14.815
2023-07-24,United Kingdom,GB,England,GB-ENG,Borough of Halton,,,,ChIJ3wUNUpviekgRUKBv7Z75DAM,2.335,0.264,
2021-07-19,United Kingdom,GB,England,GB-ENG,Borough of Halton,,,,ChIJ3wUNUpviekgRUKBv7Z75DAM,56.456,12.707,9.045
2023-05-08,United Kingdom,GB,England,GB-ENG,Borough of Halton,,,,ChIJ3wUNUpviekgRUKBv7Z75DAM,4.581,1.001,0.398
2022-10-17,United Kingdom,GB,England,GB-ENG,Borough of Halton,,,,ChIJ3wUNUpviekgRUKBv7Z75DAM,16.993,6.738,2.015
2021-05-10,United Kingdom,GB,England,GB-ENG,Borough of Halton,,,,ChIJ3wUNUpviekgRUKBv7Z75DAM,56.926,16.165,13.438
2021-05-31,United Kingdom,GB,England,GB-ENG,Borough of Halton,,,,ChIJ3wUNUpviekgRUKBv7Z75DAM,64.568,13.791,10.791
2022-04-18,United Kingdom,GB,England,GB-ENG,Borough of Halton,,,,ChIJ3wUNUpviekgRUKBv7Z75DAM,23.145,7.279,1.502
2023-05-22,United Kingdom,GB,England,GB-ENG,Borough of Halton,,,,ChIJ3wUNUpviekgRUKBv7Z75DAM,3.568,1.027,0.338
2021-01-04,United Kingdom,GB,England,GB-ENG,Borough of Halton,,,,ChIJ3wUNUpviekgRUKBv7Z75DAM,64.82,6.844,9.131
2023-01-30,United Kingdom,GB,England,GB-ENG,Borough of Halton,,,,ChIJ3wUNUpviekgRUKBv7Z75DAM,5.968,1.591,0.516
2023-06-26,United Kingdom,GB,England,GB-ENG,Borough of Halton,,,,ChIJ3wUNUpviekgRUKBv7Z75DAM,2.636,0.439,0.288
2021-01-25,United Kingdom,GB,England,GB-ENG,Borough of Halton,,,,ChIJ3wUNUpviekgRUKBv7Z75DAM,56.548,6.163,8.096
2023-05-15,United Kingdom,GB,England,GB-ENG,Borough of Halton,,,,ChIJ3wUNUpviekgRUKBv7Z75DAM,4.039,0.91,0.456
2022-07-25,United Kingdom,GB,England,GB-ENG,Borough of Halton,,,,ChIJ3wUNUpviekgRUKBv7Z75DAM,11.192,3.127,0.971
2022-01-10,United Kingdom,GB,England,GB-ENG,Borough of Halton,,,,ChIJ3wUNUpviekgRUKBv7Z75DAM,36.422,8.075,3.428
2022-04-11,United Kingdom,GB,England,GB-ENG,Borough of Halton,,,,ChIJ3wUNUpviekgRUKBv7Z75DAM,20.191,6.364,1.209
2023-03-20,United Kingdom,GB,England,GB-ENG,Borough of Halton,,,,ChIJ3wUNUpviekgRUKBv7Z75DAM,4.195,0.733,0.478
2021-07-05,United Kingdom,GB,England,GB-ENG,Borough of Halton,,,,ChIJ3wUNUpviekgRUKBv7Z75DAM,53.222,12.984,9.334
2022-07-04,United Kingdom,GB,England,GB-ENG,Borough of Halton,,,,ChIJ3wUNUpviekgRUKBv7Z75DAM,15.194,4.721,0.967
2021-07-26,United Kingdom,GB,England,GB-ENG,Borough of Halton,,,,ChIJ3wUNUpviekgRUKBv7Z75DAM,44.005,9.503,6.249
2022-09-05,United Kingdom,GB,England,GB-ENG,Borough of Halton,,,,ChIJ3wUNUpviekgRUKBv7Z75DAM,14.748,6.17,0.644
2023-03-06,United Kingdom,GB,England,GB-ENG,Borough of Halton,,,,ChIJ3wUNUpviekgRUKBv7Z75DAM,4.175,0.823,0.389
2021-02-01,United Kingdom,GB,England,GB-ENG,Borough of Halton,,,,ChIJ3wUNUpviekgRUKBv7Z75DAM,60.838,5.383,9.569
2023-01-02,United Kingdom,GB,England,GB-ENG,Borough of Halton,,,,ChIJ3wUNUpviekgRUKBv7Z75DAM,6.441,1.756,0.664
2022-04-04,United Kingdom,GB,England,GB-ENG,Borough of Halton,,,,ChIJ3wUNUpviekgRUKBv7Z75DAM,26.862,7.306,1.548
2021-01-11,United Kingdom,GB,England,GB-ENG,Borough of Halton,,,,ChIJ3wUNUpviekgRUKBv7Z75DAM,60.993,9.458,9.358
2021-07-12,United Kingdom,GB,England,GB-ENG,Borough of Halton,,,,ChIJ3wUNUpviekgRUKBv7Z75DAM,54.47,12.199,8.714
2023-04-03,United Kingdom,GB,England,GB-ENG,Borough of Halton,,,,ChIJ3wUNUpviekgRUKBv7Z75DAM,5.073,1.232,0.474
2022-09-12,United Kingdom,GB,England,GB-ENG,Borough of Halton,,,,ChIJ3wUNUpviekgRUKBv7Z75DAM,19.543,6.228,1.012
2021-01-18,United Kingdom,GB,England,GB-ENG,Borough of Halton,,,,ChIJ3wUNUpviekgRUKBv7Z75DAM,50.624,6.307,8.638
2022-10-31,United Kingdom,GB,England,GB-ENG,Borough of Halton,,,,ChIJ3wUNUpviekgRUKBv7Z75DAM,10.287,4.032,1.346
2022-08-29,United Kingdom,GB,England,GB-ENG,Borough of Halton,,,,ChIJ3wUNUpviekgRUKBv7Z75DAM,10.544,3.387,0.45
2021-05-03,United Kingdom,GB,England,GB-ENG,Borough of Halton,,,,ChIJ3wUNUpviekgRUKBv7Z75DAM,42.909,10.022,12.695
2022-06-13,United Kingdom,GB,England,GB-ENG,Borough of Halton,,,,ChIJ3wUNUpviekgRUKBv7Z75DAM,13.579,4.466,0.867
2023-07-03,United Kingdom,GB,England,GB-ENG,Borough of Halton,,,,ChIJ3wUNUpviekgRUKBv7Z75DAM,2.012,0.319,
2022-03-07,United Kingdom,GB,England,GB-ENG,Borough of Halton,,,,ChIJ3wUNUpviekgRUKBv7Z75DAM,17.715,4.448,1.419
2021-10-18,United Kingdom,GB,England,GB-ENG,Borough of Halton,,,,ChIJ3wUNUpviekgRUKBv7Z75DAM,54.264,11.189,3.99
2021-02-08,United Kingdom,GB,England,GB-ENG,Borough of Halton,,,,ChIJ3wUNUpviekgRUKBv7Z75DAM,62.114,6.715,12.326
2021-12-20,United Kingdom,GB,England,GB-ENG,Borough of Halton,,,,ChIJ3wUNUpviekgRUKBv7Z75DAM,65.712,16.681,5.492
2022-08-08,United Kingdom,GB,England,GB-ENG,Borough of Halton,,,,ChIJ3wUNUpviekgRUKBv7Z75DAM,9.567,2.584,0.615
2021-05-24,United Kingdom,GB,England,GB-ENG,Borough of Halton,,,,ChIJ3wUNUpviekgRUKBv7Z75DAM,51.17,12.614,12.216
2021-06-07,United Kingdom,GB,England,GB-ENG,Borough of Halton,,,,ChIJ3wUNUpviekgRUKBv7Z75DAM,50.742,17.871,11.16
2022-11-07,United Kingdom,GB,England,GB-ENG,Borough of Halton,,,,ChIJ3wUNUpviekgRUKBv7Z75DAM,8.793,3.341,1.379
2021-10-04,United Kingdom,GB,England,GB-ENG,Borough of Halton,,,,ChIJ3wUNUpviekgRUKBv7Z75DAM,33.509,7.928,3.796
2021-10-25,United Kingdom,GB,England,GB-ENG,Borough of Halton,,,,ChIJ3wUNUpviekgRUKBv7Z75DAM,45.806,10.184,3.267
2022-02-21,United Kingdom,GB,England,GB-ENG,Borough of Halton,,,,ChIJ3wUNUpviekgRUKBv7Z75DAM,16.534,4.276,1.311
2021-03-15,United Kingdom,GB,England,GB-ENG,Borough of Halton,,,,ChIJ3wUNUpviekgRUKBv7Z75DAM,84.166,20.325,16.902
2023-06-12,United Kingdom,GB,England,GB-ENG,Borough of Halton,,,,ChIJ3wUNUpviekgRUKBv7Z75DAM,3.848,1.004,0.277
2022-01-17,United Kingdom,GB,England,GB-ENG,Borough of Halton,,,,ChIJ3wUNUpviekgRUKBv7Z75DAM,75.138,47.06,2.949
2023-08-07,United Kingdom,GB,England,GB-ENG,Borough of Halton,,,,ChIJ3wUNUpviekgRUKBv7Z75DAM,3.344,0.267,0.271
2022-02-07,United Kingdom,GB,England,GB-ENG,Borough of Halton,,,,ChIJ3wUNUpviekgRUKBv7Z75DAM,24.509,4.884,1.902
2021-04-05,United Kingdom,GB,England,GB-ENG,Borough of Halton,,,,ChIJ3wUNUpviekgRUKBv7Z75DAM,49.015,9.89,11.048
2021-06-14,United Kingdom,GB,England,GB-ENG,Borough of Halton,,,,ChIJ3wUNUpviekgRUKBv7Z75DAM,64.002,23.334,12.839
2021-08-16,United Kingdom,GB,England,GB-ENG,Borough of Halton,,,,ChIJ3wUNUpviekgRUKBv7Z75DAM,40.777,10.842,5.752
2022-09-19,United Kingdom,GB,England,GB-ENG,Borough of Halton,,,,ChIJ3wUNUpviekgRUKBv7Z75DAM,16.21,5.098,1.013
2021-02-22,United Kingdom,GB,England,GB-ENG,Borough of Halton,,,,ChIJ3wUNUpviekgRUKBv7Z75DAM,82.543,15.905,14.584
2021-04-19,United Kingdom,GB,England,GB-ENG,Borough of Halton,,,,ChIJ3wUNUpviekgRUKBv7Z75DAM,37.078,9.482,11.228
2022-08-01,United Kingdom,GB,England,GB-ENG,Borough of Halton,,,,ChIJ3wUNUpviekgRUKBv7Z75DAM,10.209,2.854,0.642
2021-11-01,United Kingdom,GB,England,GB-ENG,Borough of Halton,,,,ChIJ3wUNUpviekgRUKBv7Z75DAM,59.935,13.523,3.612
2023-07-17,United Kingdom,GB,England,GB-ENG,Borough of Halton,,,,ChIJ3wUNUpviekgRUKBv7Z75DAM,1.942,,
2021-09-06,United Kingdom,GB,England,GB-ENG,Borough of Halton,,,,ChIJ3wUNUpviekgRUKBv7Z75DAM,32.86,8.382,4.514
2022-01-24,United Kingdom,GB,England,GB-ENG,Borough of Halton,,,,ChIJ3wUNUpviekgRUKBv7Z75DAM,31.039,6.024,2.629
2023-05-01,United Kingdom,GB,England,GB-ENG,Borough of Halton,,,,ChIJ3wUNUpviekgRUKBv7Z75DAM,5.631,1.585,0.561
2021-08-23,United Kingdom,GB,England,GB-ENG,Borough of Halton,,,,ChIJ3wUNUpviekgRUKBv7Z75DAM,37.059,9.236,4.817
2021-12-13,United Kingdom,GB,England,GB-ENG,Borough of Halton,,,,ChIJ3wUNUpviekgRUKBv7Z75DAM,190.347,78.154,8.173
2021-08-02,United Kingdom,GB,England,GB-ENG,Borough of Halton,,,,ChIJ3wUNUpviekgRUKBv7Z75DAM,60.78,25.424,6.382
2022-06-06,United Kingdom,GB,England,GB-ENG,Borough of Halton,,,,ChIJ3wUNUpviekgRUKBv7Z75DAM,14.008,4.156,0.78
2022-06-27,United Kingdom,GB,England,GB-ENG,Borough of Halton,,,,ChIJ3wUNUpviekgRUKBv7Z75DAM,15.865,4.959,1.033
2022-01-03,United Kingdom,GB,England,GB-ENG,Borough of Halton,,,,ChIJ3wUNUpviekgRUKBv7Z75DAM,48.619,13.608,4.193
2022-05-16,United Kingdom,GB,England,GB-ENG,Borough of Halton,,,,ChIJ3wUNUpviekgRUKBv7Z75DAM,20.759,5.835,1.212
2022-12-26,United Kingdom,GB,England,GB-ENG,Borough of Halton,,,,ChIJ3wUNUpviekgRUKBv7Z75DAM,5.357,1.365,0.676
2021-09-27,United Kingdom,GB,England,GB-ENG,Borough of Halton,,,,ChIJ3wUNUpviekgRUKBv7Z75DAM,30.556,7.52,3.637
2022-05-23,United Kingdom,GB,England,GB-ENG,Borough of Halton,,,,ChIJ3wUNUpviekgRUKBv7Z75DAM,16.346,4.47,1.081
2022-05-30,United Kingdom,GB,England,GB-ENG,Borough of Halton,,,,ChIJ3wUNUpviekgRUKBv7Z75DAM,12.712,3.598,0.708
2022-06-20,United Kingdom,GB,England,GB-ENG,Borough of Halton,,,,ChIJ3wUNUpviekgRUKBv7Z75DAM,14.677,4.491,0.958
2022-12-05,United Kingdom,GB,England,GB-ENG,Borough of Halton,,,,ChIJ3wUNUpviekgRUKBv7Z75DAM,5.779,2.065,0.713
2021-06-21,United Kingdom,GB,England,GB-ENG,Borough of Halton,,,,ChIJ3wUNUpviekgRUKBv7Z75DAM,68.554,16.382,11.077
2022-05-02,United Kingdom,GB,England,GB-ENG,Borough of Halton,,,,ChIJ3wUNUpviekgRUKBv7Z75DAM,22.313,6.261,2.002
2023-01-16,United Kingdom,GB,England,GB-ENG,Borough of Halton,,,,ChIJ3wUNUpviekgRUKBv7Z75DAM,5.462,1.211,0.719
2023-07-10,United Kingdom,GB,England,GB-ENG,Borough of Halton,,,,ChIJ3wUNUpviekgRUKBv7Z75DAM,2.339,0.308,
2023-06-19,United Kingdom,GB,England,GB-ENG,Borough of Halton,,,,ChIJ3wUNUpviekgRUKBv7Z75DAM,3.174,0.684,0.244
2021-11-22,United Kingdom,GB,England,GB-ENG,Borough of Halton,,,,ChIJ3wUNUpviekgRUKBv7Z75DAM,58.542,12.473,3.9
2021-11-15,United Kingdom,GB,England,GB-ENG,Borough of Halton,,,,ChIJ3wUNUpviekgRUKBv7Z75DAM,67.399,12.674,3.84
2022-11-28,United Kingdom,GB,England,GB-ENG,Borough of Halton,,,,ChIJ3wUNUpviekgRUKBv7Z75DAM,6.732,2.348,0.75
2021-04-12,United Kingdom,GB,England,GB-ENG,Borough of Halton,,,,ChIJ3wUNUpviekgRUKBv7Z75DAM,46.728,14.988,8.27
2022-02-14,United Kingdom,GB,England,GB-ENG,Borough of Halton,,,,ChIJ3wUNUpviekgRUKBv7Z75DAM,18.926,3.934,1.531
2021-03-01,United Kingdom,GB,England,GB-ENG,Borough of Halton,,,,ChIJ3wUNUpviekgRUKBv7Z75DAM,70.988,18.89,10.705
2021-06-28,United Kingdom,GB,England,GB-ENG,Borough of Halton,,,,ChIJ3wUNUpviekgRUKBv7Z75DAM,53.262,12.413,9.711
2021-09-20,United Kingdom,GB,England,GB-ENG,Borough of Halton,,,,ChIJ3wUNUpviekgRUKBv7Z75DAM,29.701,8.591,4.017
2022-09-26,United Kingdom,GB,England,GB-ENG,Borough of Halton,,,,ChIJ3wUNUpviekgRUKBv7Z75DAM,21.049,8.979,1.994
2023-06-05,United Kingdom,GB,England,GB-ENG,Borough of Halton,,,,ChIJ3wUNUpviekgRUKBv7Z75DAM,4.235,1.037,0.312
2023-02-13,United Kingdom,GB,England,GB-ENG,Borough of Halton,,,,ChIJ3wUNUpviekgRUKBv7Z75DAM,3.976,0.966,0.436
2023-02-27,United Kingdom,GB,England,GB-ENG,Borough of Halton,,,,ChIJ3wUNUpviekgRUKBv7Z75DAM,3.524,0.636,0.422
2023-01-09,United Kingdom,GB,England,GB-ENG,Borough of Halton,,,,ChIJ3wUNUpviekgRUKBv7Z75DAM,7.664,1.549,1.254
2021-03-22,United Kingdom,GB,England,GB-ENG,Borough of Halton,,,,ChIJ3wUNUpviekgRUKBv7Z75DAM,60.799,12.928,14.272
2021-11-08,United Kingdom,GB,England,GB-ENG,Borough of Halton,,,,ChIJ3wUNUpviekgRUKBv7Z75DAM,64.086,11.501,3.723
2021-11-29,United Kingdom,GB,England,GB-ENG,Borough of Halton,,,,ChIJ3wUNUpviekgRUKBv7Z75DAM,85.592,18.758,5.021
2022-11-14,United Kingdom,GB,England,GB-ENG,Borough of Halton,,,,ChIJ3wUNUpviekgRUKBv7Z75DAM,7.323,2.818,0.889
2023-01-23,United Kingdom,GB,England,GB-ENG,Borough of Halton,,,,ChIJ3wUNUpviekgRUKBv7Z75DAM,7.414,1.375,0.677
2022-08-15,United Kingdom,GB,England,GB-ENG,Borough of Halton,,,,ChIJ3wUNUpviekgRUKBv7Z75DAM,11.206,2.994,0.674
2023-04-17,United Kingdom,GB,England,GB-ENG,Borough of Halton,,,,ChIJ3wUNUpviekgRUKBv7Z75DAM,8.93,3.071,0.842
2023-03-27,United Kingdom,GB,England,GB-ENG,Borough of Halton,,,,ChIJ3wUNUpviekgRUKBv7Z75DAM,4.983,1.1,0.514
2023-02-06,United Kingdom,GB,England,GB-ENG,Borough of Halton,,,,ChIJ3wUNUpviekgRUKBv7Z75DAM,6.471,1.972,0.373
2022-11-14,United Kingdom,GB,England,GB-ENG,London Borough of Southwark,,,,ChIJ3ydEeZgDdkgRcGe-JsaFEQQ,8.274,2.297,0.742
2023-05-01,United Kingdom,GB,England,GB-ENG,London Borough of Southwark,,,,ChIJ3ydEeZgDdkgRcGe-JsaFEQQ,5.564,0.9,0.349
2022-04-18,United Kingdom,GB,England,GB-ENG,London Borough of Southwark,,,,ChIJ3ydEeZgDdkgRcGe-JsaFEQQ,17.657,4.343,0.968
2022-08-01,United Kingdom,GB,England,GB-ENG,London Borough of Southwark,,,,ChIJ3ydEeZgDdkgRcGe-JsaFEQQ,10.613,2.665,0.691
2023-06-05,United Kingdom,GB,England,GB-ENG,London Borough of Southwark,,,,ChIJ3ydEeZgDdkgRcGe-JsaFEQQ,5.236,0.847,0.262
2021-06-28,United Kingdom,GB,England,GB-ENG,London Borough of Southwark,,,,ChIJ3ydEeZgDdkgRcGe-JsaFEQQ,86.91,27.144,14.652
2021-02-22,United Kingdom,GB,England,GB-ENG,London Borough of Southwark,,,,ChIJ3ydEeZgDdkgRcGe-JsaFEQQ,73.259,11.427,10.606
2021-06-21,United Kingdom,GB,England,GB-ENG,London Borough of Southwark,,,,ChIJ3ydEeZgDdkgRcGe-JsaFEQQ,102.501,29.602,16.119
2021-04-26,United Kingdom,GB,England,GB-ENG,London Borough of Southwark,,,,ChIJ3ydEeZgDdkgRcGe-JsaFEQQ,79.919,17.762,27.312
2021-06-07,United Kingdom,GB,England,GB-ENG,London Borough of Southwark,,,,ChIJ3ydEeZgDdkgRcGe-JsaFEQQ,101.98,41.146,17.102
2022-10-03,United Kingdom,GB,England,GB-ENG,London Borough of Southwark,,,,ChIJ3ydEeZgDdkgRcGe-JsaFEQQ,14.002,4.554,1.21
2023-07-17,United Kingdom,GB,England,GB-ENG,London Borough of Southwark,,,,ChIJ3ydEeZgDdkgRcGe-JsaFEQQ,3.209,0.399,0.23
2023-08-07,United Kingdom,GB,England,GB-ENG,London Borough of Southwark,,,,ChIJ3ydEeZgDdkgRcGe-JsaFEQQ,3.891,0.347,0.209
2021-03-15,United Kingdom,GB,England,GB-ENG,London Borough of Southwark,,,,ChIJ3ydEeZgDdkgRcGe-JsaFEQQ,84.896,18.774,13.892
